Dyad,Session,Period,Problem,Correctness,Rapport Level,Time_begin,Time_end,P1,P2,DQ_Tutor,DQ_Tutee,SQ_Tutor,SQ_Tutee,KB_Tutor,KB_Tutee,KT_Tutor,KT_Tutee,MC_Tutor,MC_Tutee,PR_Tutor,PR_Tutee,SD_Tutor,SD_Tutee,SV_Tutor,SV_Tutee,HD_Tutor,HD_Tutee
4,2,T1 ,,,2,00:24:44.800000,00:24:56.600000,(sfx) pause filler four hundred twelve times thirteen is four thousand one hundred twenty,,,,,,,,,SP,,,,,,,,,,
4,2,T1 ,,,2,00:24:56.600000,00:25:09.500000,plus pause filler six thirty and twelve four six five three five three five six,,,,,,,,,SP,,,,,,,,,,
4,2,T1 ,,,2,00:25:10.400000,00:25:17.300000,so x equals one hundred seventy-three five three five sixes,,,,,,,,,A,,,,,,,,,,
4,2,T1 ,,,2,00:25:19.100000,00:25:19.400000,,okay,,,,,,,,,,,,,,,,,,
4,2,T1 ,,,2,00:25:25.600000,00:25:27.600000,,,,,,,,,,RP,,,,,,,,,,
4,2,T1 ,13,0.0,0,00:25:25.600000,00:28:03.700000,,,,,,,,,,,,,,,,,,,,
4,2,T1 ,,,2,00:25:25.600000,00:25:27.600000,one fifteenths of x,,,,,,,,,,,,,,,,,,,
4,2,T1 ,,,2,00:25:27.600000,00:25:33.200000,just cancel,,,,,,,,,SP,,,,,,,,,,
4,2,T1 ,,,2,00:25:33.700000,00:25:35.500000,pause filler really they shouldn't cancel,,,,,,,,,,,,,,,,,,,
4,2,T1 ,,,2,00:25:35.500000,00:25:39.200000,but I'll solve the equation anyways,,,,,,,,,,,,,,,,,,,
4,2,T1 ,,,2,00:25:39.200000,00:25:45,pause filler so one fifteenths of x equals fifteen x,,,,,,,,,SP,,,,,,,,,,
4,2,T1 ,,,2,00:25:45.200000,00:25:53.200000,plus pause filler one hundred and thirty-five,,,,,,,,,SP,,,,,,,,,,
4,2,T1 ,,,2,00:25:56,00:25:57.500000,so you move the fifteen x,,,,,,,,,SP,,,,,,,,,,
4,2,T1 ,,,2,00:25:57.500000,00:26:01.800000,pause filler you divide by fifteen x,,,,,,,,,SP,,,,,,,,,,
4,2,T1 ,,,2,00:26:02.600000,00:26:04.800000,divided by fifteen x,,,,,,,,,SP,,,,,,,,,,
4,2,T1 ,,,5,00:26:05.300000,00:26:11.100000,pause filler fifteen divided by one fifteenth divided by one,,,,,,,,,SP,,,,,,,,,,
4,2,T1 ,,,5,00:26:16.700000,00:26:19.500000,,you just have to multiply the reciprocal of this,,,,,,,SP,,,,,,,,,,,
4,2,T1 ,,,5,00:26:19.500000,00:26:25.900000,okay so you oh so you donÀ_t oh my god these are like hugely yeah okay,,,,,,,,,,,,,,,,,,,
4,2,T1 ,,,5,00:26:26.100000,00:26:27.400000,,yeah so instead of one hundred,,,,,,,,,,,,,,,,,,
4,2,T1 ,,,5,00:26:27.400000,00:26:32.400000,fifteen times fifteen is two hundred twenty-five isn't it yeah,,,,,CA,,,,,,,,,,,,,,
4,2,T1 ,,,5,00:26:32.800000,00:26:33.600000,,one wait pause filler,,,,,,,,,,,,,,,,,,
4,2,T1 ,,,3,00:26:33.700000,00:26:37.100000,because you multiply by the reciprocal,,,,,,,EC,,,,,,,,,,,,
4,2,T1 ,,,3,00:26:37.100000,00:26:39.100000,so you get one pause filler over fifty,,,,,,,EC,,,,,,,,,,,,
4,2,T1 ,,,3,00:26:39.100000,00:26:44.800000,times fifteen x equals one thirty-five,,,,,,,EC,,,,,,,,,,,,
4,2,T1 ,,,3,00:26:44.800000,00:26:46,so you get x,,,,,,,EC,,,,,,,,,,,,
4,2,T1 ,,,3,00:26:48.200000,00:26:52.700000,x equals pause filler one,,,,,,,,,SP,,,,,,,,,,
4,2,T1 ,,,3,00:26:54.500000,00:27:03.500000,oh my god one thirty-five times,,,,,,,,,SP,,,,,,,,,,
4,2,T1 ,,,3,00:27:03.600000,00:27:09.100000,oh okay so you get pause filler five twenty-five pause filler,,,,,,,,,SP,,,,,,,,,,
4,2,T1 ,,,3,00:27:10,00:27:13,five times two is ten,,,,,,,,,SP,,,,,,,,,,
4,2,T1 ,,,3,00:27:14.800000,00:27:16.600000,ten pause filler is ten,,,,,,,,,SP,,,,,,,,,,
4,2,T1 ,,,3,00:27:16.700000,00:27:19.600000,so you get that,,,,,,,,,SP,,,,,,,,,,
4,2,T1 ,,,3,00:27:19.900000,00:27:22,then you get times zero,,,,,,,,,SP,,,,,,,,,,
4,2,T1 ,,,3,00:27:22.200000,00:27:30.100000,you get pause filler three times five is fifteen,,,,,,,,,SP,,,,,,,,,,
4,2,T1 ,,,3,00:27:31.200000,00:27:32.600000,pause filler three times two is six,,,,,,,,,SP,,,,,,,,,,
4,2,T1 ,,,3,00:27:32.600000,00:27:33.700000,but you have the actual ones,,,,,,,,,SP,,,,,,,,,,
4,2,T1 ,,,3,00:27:33.700000,00:27:34.200000,so seven,,,,,,,,,SP,,,,,,,,,,
4,2,T1 ,,,0,00:27:34.200000,00:27:37.900000,you get six oh one times,,,,,,,,,SP,,,,,,,,,,
4,2,T1 ,,,0,00:27:38,00:27:41.200000,then you get five five two,,,,,,,,,SP,,,,,,,,,,
4,2,T1 ,,,0,00:27:41.200000,00:27:43.400000,add all that up,,,,,,,,,SP,,,,,,,,,,
4,2,T1 ,,,0,00:27:43.400000,00:27:45,you get five seven,,,,,,,,,SP,,,,,,,,,,
4,2,T1 ,,,0,00:27:45.900000,00:27:52.600000,yeah thirteen and a thirteen and a one,,,,,,,,,SP,,,,,,,,,,
4,2,T1 ,,,0,00:27:52.600000,00:27:53.700000,you get three,,,,,,,,,SP,,,,,,,,,,
4,2,T1 ,,,0,00:27:54.600000,00:28:03.700000,so x equals pause filler three three three seven five,,,,,,,,,SP,,,,,,,,,,
4,2,T1 ,,,0,00:28:03.700000,00:28:04.900000,oh so that looks really bad,,,,,,,,,,,,,,,,,,,
4,2,T1 ,14,0.0,2,00:28:03.800000,00:28:56.500000,,,,,,,,,,,,,,,,,,,,
4,2,T1 ,,,0,00:28:05.200000,00:28:06.800000,two hundred and twenty fifths,,,,,,,,,A,,,,,,,,,,
4,2,T1 ,,,3,00:28:09.200000,00:28:10.500000,,okay oh,,,,,,,,,,,,,,,,,,
4,2,T1 ,,,3,00:28:12.600000,00:28:21,all right pause filler thatÀ_s actually much nicer fraction than everything else,,,,,,,,,,,,,,,,,,,IDQ
4,2,T1 ,,,3,00:28:21.600000,00:28:22.900000,so you move the two ninety-two,,,,,,,,,SP,,,,,,,,,,
4,2,T1 ,,,3,00:28:22.900000,00:28:29.800000,you get twenty-nine x equals,,,,,,,,,SP,,,,,,,,,,
4,2,T1 ,,,3,00:28:29.800000,00:28:34.300000,pause filler negative two hundred ninety,,,,,,,,,SP,,,,,,,,,,
4,2,T1 ,,,2,00:28:41.400000,00:28:46,pause filler plus pause filler two ninths x,,,,,,,,,SP,,,,,,,,,,
4,2,T1 ,,,2,00:28:48.100000,00:28:50.300000,or pause filler you move that,,,,,,,,,SP,,,,,,,,,,
4,2,T1 ,,,2,00:28:50.300000,00:28:54.100000,you get twenty-nine point,,,,,,,,,SP,,,,,,,,,,
4,2,T1 ,,,2,00:28:54.100000,00:28:55.100000,or no you subtract it,,,,,,,,,SP,,,,,,,,,,
4,2,T1 ,,,2,00:28:55.100000,00:29:04,so you get twenty pause filler,,,,,,,,,SP,,,,,,,,,,
4,2,T1 ,,,3,00:29:15.200000,00:29:17,okay,,,,,,,,,,,,,,,,,,,
4,2,T1 ,,,2,00:30:19.600000,00:30:21,yeah okay,,,,,,,,,,,,,,,,,,,
4,2,S2 ,,,1,00:30:22.300000,00:35:10.200000,,,,,,,,,,,,,,,,,,,,
4,2,S2 ,,,Na,00:30:36.100000,00:30:38.400000,,I feel good,,,,,,,,,,,,,,,,,,
4,2,S2 ,,,Na,00:30:39,00:30:40.200000,okay,,,,,,,,,,,,,,,,,,,
4,2,S2 ,,,1,00:35:14,00:35:14,,good,,,,,,,,,,,,,,,,,,
4,2,S2 ,,,1,00:35:14,00:35:15,,(inaudible),,,,,,,,,,,,,,,,,,
4,2,S2 ,,,1,00:35:55.300000,00:35:56.700000,,oh yeah are you going to,,,OSQ,,,,,,,,,,,,,,,
4,2,S2 ,,,1,00:36:06.700000,00:36:06.800000,,yay,,,,,,,,,,,,,,,,,,
4,2,S2 ,,,2,00:36:06.800000,00:36:08.400000,,okay so okay,,,,,,,,,,,,,,,,,,
4,2,S2 ,,,2,00:36:09.600000,00:36:23.500000,,equal to twenty-five over one,,,,,,,SP,,,,,,,,,,,
4,2,T2 ,,,Na,00:36:11.300000,00:38:01.500000,,,,,,,,,,,,,,,,,,,,
4,2,T2 ,1,1.0,Na,00:36:11.300000,00:37:05,,,,,,,,,,,,,,,,,,,,
4,2,T2 ,,,Na,00:36:24,00:36:32.300000,,oh wait all right,,,,,,,,,,,,,,,,,,
4,2,T2 ,,,Na,00:36:32.300000,00:36:33.200000,,oh pause filler I see,,,,,,,,,,,,,,,,,,
4,2,T2 ,,,Na,00:36:33.800000,00:36:35.100000,you can solve it that way,,,,,,,,,,,,,,,,,,,
4,2,T2 ,,,Na,00:36:35.100000,00:36:38.400000,I just donÀ_t think thatÀ_s the way they intended it to be solved,,,,,,,,,IF,,,,,,,,,,
4,2,T2 ,,,Na,00:36:38.600000,00:36:39.900000,but yeah it's possible,,,,,,,,,,,,,,,,,,,
4,2,T2 ,,,Na,00:36:40.200000,00:37:00.400000,,okay x is equal to that number ditto,,,,,,,SP,,,,,,,,,,,
4,2,T2 ,2,1.0,1,00:37:05.700000,00:40:44.600000,,,,,,,,,,,,,,,,,,,,
4,2,T2 ,,,Na,00:37:05.800000,00:37:19,,okay so negative three over y plus negative seventeen is equal to sixty-three,,,,,,,SP,,,,,,,,,,,
4,2,T2 ,,,Na,00:37:19.100000,00:37:23,,plus seventeen,,,,,,,SP,,,,,,,,,,,
4,2,T2 ,,,Na,00:37:23,00:37:31.200000,,plus three over y is equal to,,,,,,,SP,,,,,,,,,,,
4,2,T2 ,,,Na,00:37:31.500000,00:37:40.700000,,eighty and then,,,,,,,SP,,,,,,,,,,,
4,2,T2 ,,,3,00:38:08.700000,00:56:31.300000,,,,,,,,,,,,,,,,,,,,
4,2,T2 ,,,1,00:38:10.300000,00:38:12.600000,,okay pause filler let's cancel out,,,,,,,SP,,,,,,,,,,,
4,2,T2 ,,,1,00:38:12.800000,00:38:14.200000,,y is equal to,,,,,,,SP,,,,,,,,,,,
4,2,T2 ,,,1,00:38:14.200000,00:38:15.300000,pause filler hold on,,,,,,,,,,,,,,,,,,,
4,2,T2 ,,,1,00:38:15.800000,00:38:18.200000,I donÀ_t think multiplying by three works,,,,,,,,,IF,,,,,,,,,,
4,2,T2 ,,,1,00:38:18.800000,00:38:23.800000,because donÀ_t you have to multiply it by y because y is what's three is being divided by,,,,,CA,,ER,,,,,,,,,,,,
4,2,T2 ,,,1,00:38:28.700000,00:38:29.400000,,probably,,,,,,,,,,,,,,,,,IDQ,
4,2,T2 ,,,1,00:38:31.700000,00:38:36.200000,,that's eighty pause filler,,,,,,,SP,,,,,,,,,,,
4,2,T2 ,,,4,00:38:36.200000,00:38:37.300000,pause filler so yeah,,,,,,,,,,,,,,,,,,,
4,2,T2 ,,,4,00:38:41.800000,00:39:03.900000,,pause filler negative three equals y,,,,,,,SP,,,,,,,,,,,
4,2,T2 ,,,1,00:39:04.900000,00:39:25.900000,,so I'll multiply by y over negative three,,,,,,,SP,,,,,,,,,,,
4,2,T2 ,,,1,00:39:26.500000,00:39:30.800000,pause filler multiply it by y over negative three,,,,,,,,,SP,,,,,,,,,,
4,2,T2 ,,,1,00:39:31.200000,00:39:32.800000,pause filler that would cancel the entire thing,,,,,,,EV,,,,,,,,,,,,
4,2,T2 ,,,1,00:39:32.800000,00:39:34.800000,I think you can just multiply it by y,,,,,,,,,SP,,,,,,,,,,IDQ/IDS
4,2,T2 ,,,1,00:39:36.300000,00:39:39,and move pause filler the lower half over,,,,,,,,,SP,,,,,,,,,,
4,2,T2 ,,,1,00:39:39,00:39:41.500000,so you get pause filler negative three equals,,,,,,,,,SP,,,,,,,,,,
4,2,T2 ,,,1,00:39:42,00:39:44.900000,,oh wait I'm (inaudible),,,,,,,,,,,,,,,,,,
4,2,T2 ,,,1,00:39:46.100000,00:39:46.400000,thatÀ_s fine,,,,,,,,,,,,,,,,,,,
4,2,T2 ,,,1,00:39:46.400000,00:39:52.800000,,so I'll just multiply byy,,,,,,,SP,,,,,,,,,,,
4,2,T2 ,,,1,00:39:53.500000,00:39:53.900000,yeah,,,,,,,,,CF,,,,,,,,,,
4,2,T2 ,,,1,00:39:53.900000,00:39:55.700000,,oh I see I see,,,,,,,,,,,,,,,,,,
4,2,T2 ,,,1,00:39:55.800000,00:39:58.300000,,okay I got it,,,,,,,,,,,,,,,,,,
4,2,T2 ,,,1,00:39:58.700000,00:40:04.300000,,times y times y,,,,,,,SP,,,,,,,,,,,
4,2,T2 ,,,1,00:40:04.300000,00:40:05.600000,,oh I see where this is going,,,,,,,,,MCRO,,,,,,,,,
4,2,T2 ,,,6,00:40:05.900000,00:40:15.300000,,negative three is equal to eighty y divided by,,,,,,,SP,,,,,,,,,,,
4,2,T2 ,,,6,00:40:15.300000,00:40:25.300000,,wait a minute that would not work,,,,,,,,,,,,,,,,,IDQ,
4,2,T2 ,,,6,00:40:26.500000,00:40:27.400000,,and y (inaudible) y,,,,,,,,,,,,,,,,,,
4,2,T2 ,,,6,00:40:27.400000,00:40:28.100000,,but it's y,,,,,,,,,,,,,,,,,,
4,2,T2 ,,,6,00:40:30,00:40:32.400000,,pause filler divide it by eighty,,,,,,,SP,,,,,,,,,,,
4,2,T2 ,,,6,00:40:33.500000,00:40:36,,eighty divided by eighty,,,,,,,SP,,,,,,,,,,,
4,2,T2 ,,,1,00:40:38.400000,00:40:43.800000,,negative three over eighty is equal to y,,,,,,,A,,,,,,,,,,,
4,2,T2 ,3,1.0,2,00:40:49.100000,00:42:07.500000,,,,,,,,,,,,,,,,,,,,
4,2,T2 ,,,1,00:40:49.500000,00:41:01.900000,,pause filler okay four over k plus fifty-four is equal to one sixteen,,,,,,,,,,,,,,,,,,
4,2,T2 ,,,4,00:41:07.600000,00:41:08.800000,,fifty-four,,,,,,,SP,,,,,,,,,,,
4,2,T2 ,,,4,00:41:10.800000,00:41:12,,fifty-four,,,,,,,SP,,,,,,,,,,,
4,2,T2 ,,,4,00:41:20,00:41:22.200000,,two,,,,,,,SP,,,,,,,,,,,
4,2,T2 ,,,4,00:41:27.200000,00:41:29.600000,,eleven six sixty-two,,,,,,,SP,,,,,,,,,,,
4,2,T2 ,,,4,00:41:29.600000,00:41:36.600000,,is equal to four over k,,,,,,,SP,,,,,,,,,,,
4,2,T2 ,,,7,00:41:37.400000,00:41:38.800000,,divided by k,,,,,,,SP,,,,,,,,,,,
4,2,T2 ,,,7,00:41:40.500000,00:41:42.400000,,equal signs,,,,,,,,,,,,,,,,,,
4,2,T2 ,,,7,00:41:44.800000,00:41:53.100000,,four is equal to sixty-two k divided by sixty-two,,,,,,,SP,,,,,,,,,,,
4,2,T2 ,,,7,00:41:57.400000,00:42:02.400000,,k is equal to (inaudible),,,,,,,SP,,,,,,,,,,,
4,2,T2 ,,,7,00:42:06.400000,00:42:06.800000,okay,,,,,,,,,,,,,,,,,,,
4,2,T2 ,,,2,00:42:07,00:42:07.700000,,oh oh I see (inaudible),,,,,,,,,,,,,,,,,,
4,2,T2 ,,,2,00:42:07.700000,00:42:16.600000,,,,,,,,,SP,,,,,,,,,,,
4,2,T2 ,4,1.0,2,00:42:07.700000,00:42:43.300000,,,,,,,,,,,,,,,,,,,,
4,2,T2 ,,,2,00:42:07.700000,00:42:16.600000,,okay so multiply both sides by y,,,,,,,,,,,,,,,,,,
4,2,T2 ,,,2,00:42:19.300000,00:42:25,,so two times y is equal to negative fourteen,,,,,,,SP,,,,,,,,,,,
4,2,T2 ,,,2,00:42:28.400000,00:42:31.800000,,divide two ten by both sides,,,,,,,SP,,,,,,,,,,,
4,2,T2 ,,,2,00:42:32.800000,00:42:43.300000,,y is equal to negative fourteen over two ten,,,,,,,SP,,,,,,,,,,,
4,2,T2 ,,,2,00:42:43.300000,00:42:46.800000,,oh this is even easier,,,,,,,,,,,,,,,,,,
4,2,T2 ,5,1.0,1,00:42:43.600000,00:43:54.300000,,,,,,,,,,,,,,,,,,,,
4,2,T2 ,,,2,00:42:47.400000,00:42:51.800000,,one thirteenth is equal to five x,,,,,,,SP,,,,,,,,,,,
4,2,T2 ,,,2,00:42:51.800000,00:42:56,,negative x plus negative twenty-four,,,,,,,SP,,,,,,,,,,,
4,2,T2 ,,,3,00:42:56,00:43:07.700000,,add twenty-four add twenty-four,,,,,,,SP,,,,,,,,,,,
4,2,T2 ,,,3,00:43:07.700000,00:43:19.800000,,okay set seven is that already one is equal to five over x,,,,,,,SP,,,,,,,,,,,
4,2,T2 ,,,3,00:43:20.100000,00:43:22.500000,,multiply x,,,,,,,SP,,,,,,,,,,,
4,2,T2 ,,,3,00:43:22.500000,00:43:24.400000,,multiply x,,,,,,,SP,,,,,,,,,,,
4,2,T2 ,,,3,00:43:25.100000,00:43:30.600000,,one thirty-seven x is equal to five,,,,,,,SP,,,,,,,,,,,
4,2,T2 ,,,3,00:43:31.900000,00:43:33.200000,,five divided,,,,,,,SP,,,,,,,,,,,
4,2,T2 ,,,3,00:43:33.200000,00:43:34.900000,,wait thatÀ_s seven there,,,,,,,SP,,,,,,,,,,,
4,2,T2 ,,,1,00:43:36,00:43:37.500000,,thirty-seven,,,,,,,SP,,,,,,,,,,,
4,2,T2 ,,,1,00:43:39.100000,00:43:40.900000,,cancel x,,,,,,,SP,,,,,,,,,,,
4,2,T2 ,,,1,00:43:42.200000,00:43:45.100000,,on thirty-seven,,,,,,,SP,,,,,,,,,,,
4,2,T2 ,,,1,00:43:45.800000,00:43:47.400000,,x equal to five,,,,,,,SP,,,,,,,,,,,
4,2,T2 ,,,1,00:43:48.500000,00:43:49.900000,,one thirty-seven,,,,,,,SP,,,,,,,,,,,
4,2,T2 ,6,1.0,2,00:43:54.500000,00:45:40.800000,,,,,,,,,,,,,,,,,,,,
4,2,T2 ,,,1,00:43:54.500000,00:44:03.600000,,pause filler okay so this (inaudible) opposite opposite,,,,,,,,,,,,,,,,,,
4,2,T2 ,,,1,00:44:04.100000,00:44:14,,pause filler okay so then seventeen over x,,,,,,,SP,,,,,,,,,,,
4,2,T2 ,,,1,00:44:14.900000,00:44:20.800000,,plus negative thirty-nine is equal to twelve over x,,,,,,,SP,,,,,,,,,,,
4,2,T2 ,,,1,00:44:21,00:44:24.600000,,plus negative twenty-one,,,,,,,SP,,,,,,,,,,,
4,2,T2 ,,,1,00:44:24.800000,00:44:28.900000,,add negative,,,,,,,SP,,,,,,,,,,,
4,2,T2 ,,,1,00:44:29.300000,00:44:30.800000,,I got it I got it,,,,,,,,,,,,,,,,,,
4,2,T2 ,,,1,00:44:30.800000,00:44:35.600000,,thirty-nine both sides,,,,,,,SP,,,,,,,,,,,
4,2,T2 ,,,4,00:44:36,00:44:38.700000,,seventeen and then x over,,,,,,,SP,,,,,,,,,,,
4,2,T2 ,,,4,00:44:38.700000,00:44:43.900000,,x is equal to twelve over x plus,,,,,,,SP,,,,,,,,,,,
4,2,T2 ,,,4,00:44:44.500000,00:44:52.300000,,thirty-nine twenty-one,,,,,,,SP,,,,,,,,,,,
4,2,T2 ,,,4,00:44:52.300000,00:44:54.200000,,each one,,,,,,,,,,,,,,,,,,
4,2,T2 ,,,4,00:44:54.400000,00:44:57.700000,,plus eighteen,,,,,,,SP,,,,,,,,,,,
4,2,T2 ,,,4,00:44:59.900000,00:45:05.700000,,oh plus negative twelve over x,,,,,,,SP,,,,,,,,,,,
4,2,T2 ,,,2,00:45:06.500000,00:45:11,,plus negative twelve over x,,,,,,,SP,,,,,,,,,,,
4,2,T2 ,,,2,00:45:13.300000,00:45:18,,five over x is equal to eighteen,,,,,,,SP,,,,,,,,,,,
4,2,T2 ,,,2,00:45:19.300000,00:45:21.600000,,multiply it by x,,,,,,,SP,,,,,,,,,,,
4,2,T2 ,,,2,00:45:22.800000,00:45:23.900000,,x,,,,,,,SP,,,,,,,,,,,
4,2,T2 ,,,2,00:45:25.500000,00:45:31.500000,,cancel five is equal to eighteen x,,,,,,,SP,,,,,,,,,,,
4,2,T2 ,,,2,00:45:32.600000,00:45:39.800000,,eighteen x is equal to there,,,,,,,SP,,,,,,,,,,,
4,2,T2 ,,,2,00:45:39.800000,00:45:39.900000,okay,,,,,,,,,,,,,,,,,,,
4,2,T2 ,7,0.0,2,00:45:41,00:47:33.200000,,,,,,,,,,,,,,,,,,,,
4,2,T2 ,,,2,00:45:41.100000,00:45:41.100000,,oh oh,,,,,,,,,,,,,,,,,,
4,2,T2 ,,,2,00:45:41.200000,00:45:50,,I see how I would do this,,,,,,,,,,,,,,,,,IDS,
4,2,T2 ,,,2,00:45:50.800000,00:45:52.900000,,so ninety-two,,,,,,,SP,,,,,,,,,,,
4,2,T2 ,,,2,00:45:52.900000,00:46:02.900000,,plus ninety-two three over x is equal to,,,,,,,SP,,,,,,,,,,,
4,2,T2 ,,,2,00:46:02.900000,00:46:12.700000,,three plus ten is one hundred three,,,,,,,SP,,,,,,,,,,,
4,2,T2 ,,,2,00:46:13.500000,00:46:18.500000,,plus twelve over x,,,,,,,SP,,,,,,,,,,,
4,2,T2 ,,,2,00:46:23.700000,00:46:27.400000,,plus negative twelve over x,,,,,,,SP,,,,,,,,,,,
4,2,T2 ,,,1,00:46:28.400000,00:46:41.300000,,so negative twelve over x plus nine over x is equal to one o three,,,,,,,SP,,,,,,,,,,,
4,2,T2 ,,,1,00:46:44.500000,00:46:46.300000,,what the okay,,,,,,,,,,,,,,,,,,
4,2,T2 ,,,1,00:46:46.300000,00:46:49.100000,say again,,,,,,,,,,,,,,,,,,,
4,2,T2 ,,,1,00:46:49.400000,00:46:56.100000,,pause filler okay so I'll multiply x to both sides,,,,,,,SP,,,,,,,,,,,
4,2,T2 ,,,1,00:46:56.600000,00:46:57.800000,,cancel,,,,,,,SP,,,,,,,,,,,
4,2,T2 ,,,1,00:46:58.500000,00:47:02.800000,,nine is equal to one of three x,,,,,,,SP,,,,,,,,,,,
4,2,T2 ,,,2,00:47:03.200000,00:47:12.200000,,divided by one hundred three,,,,,,,SP,,,,,,,,,,,
4,2,T2 ,,,2,00:47:12.200000,00:47:33,,x is equal to nine over one o three,,,,,,,A,,,,,,,,,,,
4,2,T2 ,,,2,00:47:33.300000,00:47:35.700000,,well (inaudible) okay pause filler,,,,,,,,,,,,,,,,,,
4,2,T2 ,8,1.0,2,00:47:33.300000,00:49:08.300000,,,,,,,,,,,,,,,,,,,,
4,2,T2 ,,,2,00:47:37.400000,00:47:45.100000,,okay so that is add negative one over x to both sides,,,,,,,SP,,,,,,,,,,,
4,2,T2 ,,,2,00:47:51.100000,00:47:58.100000,,sixty is equal to eight over x and x and x,,,,,,,SP,,,,,,,,,,,
4,2,T2 ,,,2,00:47:59.400000,00:48:01.700000,,plus twenty-five,,,,,,,SP,,,,,,,,,,,
4,2,T2 ,,,2,00:48:03.800000,00:48:07.400000,,add negative twenty-five to both sides,,,,,,,SP,,,,,,,,,,,
4,2,T2 ,,,2,00:48:11.400000,00:48:31.700000,,plus nine eight over x is equal to,,,,,,,SP,,,,,,,,,,,
4,2,T2 ,,,2,00:48:31.800000,00:48:33.100000,,thirty-five,,,,,,,SP,,,,,,,,,,,
4,2,T2 ,,,2,00:48:33.800000,00:48:36.400000,,x x,,,,,,,,,,,,,,,,,,
4,2,T2 ,,,2,00:48:36.900000,00:48:55.900000,,thirty-five x is equal to eight divided by thirty-five,,,,,,,SP,,,,,,,,,,,
4,2,T2 ,,,2,00:48:55.900000,00:49:01.100000,,x is equal to eight thirty-six,,,,,,,A,,,,,,,,,,,
4,2,T2 ,,,2,00:49:01.400000,00:49:02.700000,yup,,,,,,,,,CF,,,,,,,,,,
4,2,T2 ,,,2,00:49:02.700000,00:49:07.800000,,yes okay then,,,,,,,,,,,,,,,,,,
4,2,T2 ,9,1.0,1,00:49:11.200000,00:50:59.400000,,,,,,,,,,,,,,,,,,,,
4,2,T2 ,,,2,00:49:12.100000,00:49:17.900000,,plus negative nine over x both sides,,,,,,,SP,,,,,,,,,,,
4,2,T2 ,,,2,00:49:19.400000,00:49:29.900000,,one one twenty-five plus one over x is equal to twenty-two,,,,,,,SP,,,,,,,,,,,
4,2,T2 ,,,2,00:49:31.600000,00:49:35.700000,,add negative one twenty-five to both sides,,,,,,,SP,,,,,,,,,,,
4,2,T2 ,,,1,00:49:37,00:49:50.900000,,and then negative one over x,,,,,,,SP,,,,,,,,,,,
4,2,T2 ,,,1,00:49:51.400000,00:49:53,,three,,,,,,,SP,,,,,,,,,,,
4,2,T2 ,,,1,00:49:53.600000,00:49:57.200000,,one hundred three,,,,,,,SP,,,,,,,,,,,
4,2,T2 ,,,1,00:49:57.700000,00:50:04.700000,,x times x,,,,,,,SP,,,,,,,,,,,
4,2,T2 ,,,1,00:50:04.700000,00:50:10.200000,,one minus equal to one,,,,,,,SP,,,,,,,,,,,
4,2,T2 ,,,1,00:50:10.700000,00:50:13,,negative one is three,,,,,,,SP,,,,,,,,,,,
4,2,T2 ,,,1,00:50:13.600000,00:50:17,,x x,,,,,,,,,,,,,,,,,,
4,2,T2 ,,,1,00:50:18.900000,00:50:28.600000,,pause filler divide one over three,,,,,,,SP,,,,,,,,,,,
4,2,T2 ,,,1,00:50:29.100000,00:50:33,,over negative one-third,,,,,,,SP,,,,,,,,,,,
4,2,T2 ,,,1,00:50:33,00:50:34.700000,,over one over three,,,,,,,SP,,,,,,,,,,,
4,2,T2 ,,,1,00:50:36.800000,00:50:59.200000,,and x is equal to negative one over one o three,,,,,,,SP,,,,,,,,,,,
4,2,T2 ,10,2.0,4,00:50:59.700000,00:53:06.600000,,,,,,,,,,,,,,,,,,,,
4,2,T2 ,,,1,00:50:59.900000,00:51:10.600000,,(inaudible) okay so add one ninety to both sides,,,,,,,SP,,,,,,,,,,,
4,2,T2 ,,,1,00:51:11.100000,00:51:20.700000,,and thatÀ_s negative five over x is equal to,,,,,,,SP,,,,,,,,,,,
4,2,T2 ,,,1,00:51:21.500000,00:51:27.500000,,two forty plus six over x,,,,,,,SP,,,,,,,,,,,
4,2,T2 ,,,1,00:51:28.600000,00:51:32.700000,,add negative six over x to both sides,,,,,,,SP,,,,,,,,,,,
4,2,T2 ,,,2,00:51:33.700000,00:51:43.400000,,thatÀ_s negative eleven over x is equal to two forty,,,,,,,SP,,,,,,,,,,,
4,2,T2 ,,,2,00:51:43.400000,00:51:58.300000,,pause filler so multiply x both sides,,,,,,,SP,,,,,,,,,,,
4,2,T2 ,,,2,00:51:59.900000,00:52:11.600000,,pause filler negative eleven is equal to two forty x,,,,,,,SP,,,,,,,,,,,
4,2,T2 ,,,2,00:52:12.300000,00:52:18.200000,,divide by two forty divide two forty,,,,,,,SP,,,,,,,,,,,
4,2,T2 ,,,4,00:52:19.700000,00:52:37.900000,,plus x is equal to negative eleven over two forty,,,,,,,SP,,,,,,,,,,,
4,2,T2 ,,,4,00:52:38.600000,00:52:39.200000,yup yup,,,,,,,,,CF,,,,,,,,,,
4,2,T2 ,,,4,00:52:41.500000,00:52:44,,oh wait,,,,,,,,,,,,,,,,,,
4,2,T2 ,,,4,00:52:54.300000,00:53:06.300000,,okay okay,,,,,,,,,,,,,,,,,,
4,2,T2 ,11,1.0,0,00:53:10.200000,00:54:42,,,,,,,,,,,,,,,,,,,,
